LIBNAME,MEMNAME,MEMLABEL,TYPEMEM,NAME,TYPE,LENGTH,VARNUM,LABEL,FORMAT,FORMATL,FORMATD,INFORMAT,INFORML,INFORMD,JUST,NPOS,NOBS,ENGINE,CRDATE,MODATE,DELOBS,IDXUSAGE,MEMTYPE,IDXCOUNT,PROTECT,FLAGS,COMPRESS,REUSE,SORTED,SORTEDBY,CHARSET,COLLATE,NODUPKEY,NODUPREC,ENCRYPT,POINTOBS,GENMAX,GENNUM,GENNEXT,TRANSCOD
UCBSTD,DX_2013,"2013 DXs from MarketScan I, F, S and O Files",,ENC_TYPE,2,2,3,Encounter Type,,0,0,,0,0,0,51,591833279,SPDE,01MAR17:17:15:17,01MAR17:17:15:17,0,NONE,DATA,2,---,---,BINARY,NO,1,7,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2013,"2013 DXs from MarketScan I, F, S and O Files",,END_DATE,1,4,14,Ending Date of Service,MMDDYY,10,0,,0,0,0,12,591833279,SPDE,01MAR17:17:15:17,01MAR17:17:15:17,0,NONE,DATA,2,---,---,BINARY,NO,1,3,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2013,"2013 DXs from MarketScan I, F, S and O Files",,FACILITY_ID,2,10,7,Facility ID,,0,0,,0,0,0,70,591833279,SPDE,01MAR17:17:15:17,01MAR17:17:15:17,0,NONE,DATA,2,---,---,BINARY,NO,1,10,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2013,"2013 DXs from MarketScan I, F, S and O Files",,FACILITY_TYPE,2,3,8,Place of Service,,0,0,,0,0,0,80,591833279,SPDE,01MAR17:17:15:17,01MAR17:17:15:17,0,NONE,DATA,2,---,---,BINARY,NO,1,11,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2013,"2013 DXs from MarketScan I, F, S and O Files",,PATID,2,20,1,Unique Patient Identification Number,,0,0,,0,0,0,16,591833279,SPDE,01MAR17:17:15:17,01MAR17:17:15:17,0,SIMPLE,DATA,2,---,---,BINARY,NO,1,1,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2013,"2013 DXs from MarketScan I, F, S and O Files",,PDX,2,1,20,Primary Diagnosis,,0,0,,0,0,0,106,591833279,SPDE,01MAR17:17:15:17,01MAR17:17:15:17,0,NONE,DATA,2,---,---,BINARY,NO,1,-4,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2013,"2013 DXs from MarketScan I, F, S and O Files",,POA,2,1,21,Present on Admission (POA),,0,0,,0,0,0,107,591833279,SPDE,01MAR17:17:15:17,01MAR17:17:15:17,0,NONE,DATA,2,---,---,BINARY,NO,1,14,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2013,"2013 DXs from MarketScan I, F, S and O Files",,PROV_ID,2,10,4,Provider ID,,0,0,,0,0,0,53,591833279,SPDE,01MAR17:17:15:17,01MAR17:17:15:17,0,NONE,DATA,2,---,---,BINARY,NO,1,8,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2013,"2013 DXs from MarketScan I, F, S and O Files",,PROV_ID_TYPE,2,4,5,Provider ID Type,,0,0,,0,0,0,63,591833279,SPDE,01MAR17:17:15:17,01MAR17:17:15:17,0,NONE,DATA,2,---,---,BINARY,NO,1,9,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2013,"2013 DXs from MarketScan I, F, S and O Files",,PROV_TYPE,2,3,6,Provider Type,,0,0,,0,0,0,67,591833279,SPDE,01MAR17:17:15:17,01MAR17:17:15:17,0,NONE,DATA,2,---,---,BINARY,NO,1,,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2013,"2013 DXs from MarketScan I, F, S and O Files",,SOURCE,2,5,15,Data Source from the Original File,,0,0,,0,0,0,87,591833279,SPDE,01MAR17:17:15:17,01MAR17:17:15:17,0,NONE,DATA,2,---,---,BINARY,NO,1,15,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2014,"2014 DXs from MarketScan I, F, S and O Files",,ADMIT_DATE,1,4,9,Admission Date,MMDDYY,10,0,,0,0,0,0,667059981,SPDE,01MAR17:17:52:59,01MAR17:17:52:59,0,NONE,DATA,2,---,---,BINARY,NO,1,,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2014,"2014 DXs from MarketScan I, F, S and O Files",,ADMIT_TYPE,2,2,10,Admit Type,,0,0,,0,0,0,83,667059981,SPDE,01MAR17:17:52:59,01MAR17:17:52:59,0,NONE,DATA,2,---,---,BINARY,NO,1,,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2014,"2014 DXs from MarketScan I, F, S and O Files",,BEGIN_DATE,1,4,13,Beginning Date of Service,MMDDYY,10,0,,0,0,0,8,667059981,SPDE,01MAR17:17:52:59,01MAR17:17:52:59,0,SIMPLE,DATA,2,---,---,BINARY,NO,1,2,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2014,"2014 DXs from MarketScan I, F, S and O Files",,DISCHARGE_DATE,1,4,11,Discharge Date,MMDDYY,10,0,,0,0,0,4,667059981,SPDE,01MAR17:17:52:59,01MAR17:17:52:59,0,NONE,DATA,2,---,---,BINARY,NO,1,,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2014,"2014 DXs from MarketScan I, F, S and O Files",,DISCHARGE_STATUS,2,2,12,Discharge Status,,0,0,,0,0,0,85,667059981,SPDE,01MAR17:17:52:59,01MAR17:17:52:59,0,NONE,DATA,2,---,---,BINARY,NO,1,,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2014,"2014 DXs from MarketScan I, F, S and O Files",,DRG,2,3,16,Diagnosis Related Group,,0,0,,0,0,0,92,667059981,SPDE,01MAR17:17:52:59,01MAR17:17:52:59,0,NONE,DATA,2,---,---,BINARY,NO,1,12,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2014,"2014 DXs from MarketScan I, F, S and O Files",,DRG_TYPE,2,2,17,DRG Type,,0,0,,0,0,0,95,667059981,SPDE,01MAR17:17:52:59,01MAR17:17:52:59,0,NONE,DATA,2,---,---,BINARY,NO,1,13,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2014,"2014 DXs from MarketScan I, F, S and O Files",,DX,2,7,18,Diagnosis Code,,0,0,,0,0,0,97,667059981,SPDE,01MAR17:17:52:59,01MAR17:17:52:59,0,NONE,DATA,2,---,---,BINARY,NO,1,5,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2014,"2014 DXs from MarketScan I, F, S and O Files",,DX_TYPE,2,2,19,Diagnosis Code Type,,0,0,,0,0,0,104,667059981,SPDE,01MAR17:17:52:59,01MAR17:17:52:59,0,NONE,DATA,2,---,---,BINARY,NO,1,,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2014,"2014 DXs from MarketScan I, F, S and O Files",,ENCOUNTERID,2,15,2,Encounter ID,,0,0,,0,0,0,36,667059981,SPDE,01MAR17:17:52:59,01MAR17:17:52:59,0,NONE,DATA,2,---,---,BINARY,NO,1,6,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2014,"2014 DXs from MarketScan I, F, S and O Files",,ENC_TYPE,2,2,3,Encounter Type,,0,0,,0,0,0,51,667059981,SPDE,01MAR17:17:52:59,01MAR17:17:52:59,0,NONE,DATA,2,---,---,BINARY,NO,1,7,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2014,"2014 DXs from MarketScan I, F, S and O Files",,END_DATE,1,4,14,Ending Date of Service,MMDDYY,10,0,,0,0,0,12,667059981,SPDE,01MAR17:17:52:59,01MAR17:17:52:59,0,NONE,DATA,2,---,---,BINARY,NO,1,3,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2014,"2014 DXs from MarketScan I, F, S and O Files",,FACILITY_ID,2,10,7,Facility ID,,0,0,,0,0,0,70,667059981,SPDE,01MAR17:17:52:59,01MAR17:17:52:59,0,NONE,DATA,2,---,---,BINARY,NO,1,10,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2014,"2014 DXs from MarketScan I, F, S and O Files",,FACILITY_TYPE,2,3,8,Place of Service,,0,0,,0,0,0,80,667059981,SPDE,01MAR17:17:52:59,01MAR17:17:52:59,0,NONE,DATA,2,---,---,BINARY,NO,1,11,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2014,"2014 DXs from MarketScan I, F, S and O Files",,PATID,2,20,1,Unique Patient Identification Number,,0,0,,0,0,0,16,667059981,SPDE,01MAR17:17:52:59,01MAR17:17:52:59,0,SIMPLE,DATA,2,---,---,BINARY,NO,1,1,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2014,"2014 DXs from MarketScan I, F, S and O Files",,PDX,2,1,20,Primary Diagnosis,,0,0,,0,0,0,106,667059981,SPDE,01MAR17:17:52:59,01MAR17:17:52:59,0,NONE,DATA,2,---,---,BINARY,NO,1,-4,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2014,"2014 DXs from MarketScan I, F, S and O Files",,POA,2,1,21,Present on Admission (POA),,0,0,,0,0,0,107,667059981,SPDE,01MAR17:17:52:59,01MAR17:17:52:59,0,NONE,DATA,2,---,---,BINARY,NO,1,14,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2014,"2014 DXs from MarketScan I, F, S and O Files",,PROV_ID,2,10,4,Provider ID,,0,0,,0,0,0,53,667059981,SPDE,01MAR17:17:52:59,01MAR17:17:52:59,0,NONE,DATA,2,---,---,BINARY,NO,1,8,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2014,"2014 DXs from MarketScan I, F, S and O Files",,PROV_ID_TYPE,2,4,5,Provider ID Type,,0,0,,0,0,0,63,667059981,SPDE,01MAR17:17:52:59,01MAR17:17:52:59,0,NONE,DATA,2,---,---,BINARY,NO,1,9,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2014,"2014 DXs from MarketScan I, F, S and O Files",,PROV_TYPE,2,3,6,Provider Type,,0,0,,0,0,0,67,667059981,SPDE,01MAR17:17:52:59,01MAR17:17:52:59,0,NONE,DATA,2,---,---,BINARY,NO,1,,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,DX_2014,"2014 DXs from MarketScan I, F, S and O Files",,SOURCE,2,5,15,Data Source from the Original File,,0,0,,0,0,0,87,667059981,SPDE,01MAR17:17:52:59,01MAR17:17:52:59,0,NONE,DATA,2,---,---,BINARY,NO,1,15,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,ENROLL,Compressed Enrollment of All Years from UCB T files,,CHART,2,1,4,Are You Able to Request(or Review) Charts for This Person,,0,0,,0,0,0,30,28096310,SPDE,19OCT16:13:18:01,22FEB17:09:41:16,0,NONE,DATA,2,---,---,CHAR,NO,1,6,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,ENROLL,Compressed Enrollment of All Years from UCB T files,,ENR_BASIS,2,1,5,The Basis on Which the Complete Capture is Asserted,,0,0,,0,0,0,31,28096310,SPDE,19OCT16:13:18:01,22FEB17:09:41:16,0,NONE,DATA,2,---,---,CHAR,NO,1,7,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,ENROLL,Compressed Enrollment of All Years from UCB T files,,ENR_END_DATE,1,4,7,Date of the End of the Continuous Enrollment Period,MMDDYY,10,0,,0,0,0,4,28096310,SPDE,19OCT16:13:18:01,22FEB17:09:41:16,0,NONE,DATA,2,---,---,CHAR,NO,1,3,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,ENROLL,Compressed Enrollment of All Years from UCB T files,,ENR_START_DATE,1,4,6,Date of the Beginning of Continuous Enrollment Period,MMDDYY,10,0,,0,0,0,0,28096310,SPDE,19OCT16:13:18:01,22FEB17:09:41:16,0,SIMPLE,DATA,2,---,---,CHAR,NO,1,2,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,ENROLL,Compressed Enrollment of All Years from UCB T files,,MEDICAL,2,1,2,Availability of Medical Coverage,,0,0,,0,0,0,28,28096310,SPDE,19OCT16:13:18:01,22FEB17:09:41:16,0,NONE,DATA,2,---,---,CHAR,NO,1,4,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,ENROLL,Compressed Enrollment of All Years from UCB T files,,PATID,2,20,1,Unique Patient Identification Number,,0,0,,0,0,0,8,28096310,SPDE,19OCT16:13:18:01,22FEB17:09:41:16,0,SIMPLE,DATA,2,---,---,CHAR,NO,1,1,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,ENROLL,Compressed Enrollment of All Years from UCB T files,,PHARMACY,2,1,3,Availability of Pharmacy Coverage,,0,0,,0,0,0,29,28096310,SPDE,19OCT16:13:18:01,22FEB17:09:41:16,0,NONE,DATA,2,---,---,CHAR,NO,1,5,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2010,"2010 PXs from UCB I, F, S and O Files",,ADMIT_DATE,1,4,3,Admission Date,MMDDYY,10,0,,0,0,0,8,391592729,SPDE,02MAR17:11:36:42,02MAR17:11:36:42,0,NONE,DATA,2,---,---,CHAR,NO,1,,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2010,"2010 PXs from UCB I, F, S and O Files",,BEGIN_DATE,1,4,5,Beginning Date of Service,MMDDYY,10,0,,0,0,0,16,391592729,SPDE,02MAR17:11:36:42,02MAR17:11:36:42,0,NONE,DATA,2,---,---,CHAR,NO,1,6,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2010,"2010 PXs from UCB I, F, S and O Files",,DISCHARGE_DATE,1,4,4,Discharge Date,MMDDYY,10,0,,0,0,0,12,391592729,SPDE,02MAR17:11:36:42,02MAR17:11:36:42,0,NONE,DATA,2,---,---,CHAR,NO,1,,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2010,"2010 PXs from UCB I, F, S and O Files",,ENCOUNTERID,2,15,2,Encounter ID,,0,0,,0,0,0,52,391592729,SPDE,02MAR17:11:36:42,02MAR17:11:36:42,0,NONE,DATA,2,---,---,CHAR,NO,1,5,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2010,"2010 PXs from UCB I, F, S and O Files",,END_DATE,1,4,6,Ending Date of Service,MMDDYY,10,0,,0,0,0,20,391592729,SPDE,02MAR17:11:36:42,02MAR17:11:36:42,0,NONE,DATA,2,---,---,CHAR,NO,1,,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2010,"2010 PXs from UCB I, F, S and O Files",,FACILITY_ID,2,16,10,Facility ID,,0,0,,0,0,0,80,391592729,SPDE,02MAR17:11:36:42,02MAR17:11:36:42,0,NONE,DATA,2,---,---,CHAR,NO,1,7,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2010,"2010 PXs from UCB I, F, S and O Files",,FACILITY_TYPE,2,3,11,Place of Service,,0,0,,0,0,0,96,391592729,SPDE,02MAR17:11:36:42,02MAR17:11:36:42,0,NONE,DATA,2,---,---,CHAR,NO,1,8,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2010,"2010 PXs from UCB I, F, S and O Files",,PATID,2,20,1,Unique Patient Identification Number,,0,0,,0,0,0,32,391592729,SPDE,02MAR17:11:36:42,02MAR17:11:36:42,0,SIMPLE,DATA,2,---,---,CHAR,NO,1,1,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2010,"2010 PXs from UCB I, F, S and O Files",,PPX,2,1,15,,,0,0,,0,0,0,104,391592729,SPDE,02MAR17:11:36:42,02MAR17:11:36:42,0,NONE,DATA,2,---,---,CHAR,NO,1,12,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2010,"2010 PXs from UCB I, F, S and O Files",,PX,2,11,9,Procedure Code,,0,0,,0,0,0,69,391592729,SPDE,02MAR17:11:36:42,02MAR17:11:36:42,0,NONE,DATA,2,---,---,CHAR,NO,1,4,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2010,"2010 PXs from UCB I, F, S and O Files",,PX_AMT,1,4,12,Count of Procedure Performed,BEST,12,0,,0,0,0,28,391592729,SPDE,02MAR17:11:36:42,02MAR17:11:36:42,0,NONE,DATA,2,---,---,CHAR,NO,1,9,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2010,"2010 PXs from UCB I, F, S and O Files",,PX_DATE,1,4,7,Procedure Date,MMDDYY,10,0,,0,0,0,24,391592729,SPDE,02MAR17:11:36:42,02MAR17:11:36:42,0,SIMPLE,DATA,2,---,---,CHAR,NO,1,2,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2010,"2010 PXs from UCB I, F, S and O Files",,PX_PAID,1,8,13,Procedure Paid Amount,BEST,12,0,,0,0,0,0,391592729,SPDE,02MAR17:11:36:42,02MAR17:11:36:42,0,NONE,DATA,2,---,---,CHAR,NO,1,10,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2010,"2010 PXs from UCB I, F, S and O Files",,PX_TYPE,2,2,8,Procedure Code Type,,0,0,,0,0,0,67,391592729,SPDE,02MAR17:11:36:42,02MAR17:11:36:42,0,NONE,DATA,2,---,---,CHAR,NO,1,3,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2010,"2010 PXs from UCB I, F, S and O Files",,SOURCE,2,5,14,Data Source,,0,0,,0,0,0,99,391592729,SPDE,02MAR17:11:36:42,02MAR17:11:36:42,0,NONE,DATA,2,---,---,CHAR,NO,1,11,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2011,"2011 PXs from UCB I, F, S and O Files",,ADMIT_DATE,1,4,3,Admission Date,MMDDYY,10,0,,0,0,0,8,491685366,SPDE,02MAR17:12:23:19,02MAR17:12:23:19,0,NONE,DATA,2,---,---,CHAR,NO,1,,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2011,"2011 PXs from UCB I, F, S and O Files",,BEGIN_DATE,1,4,5,Beginning Date of Service,MMDDYY,10,0,,0,0,0,16,491685366,SPDE,02MAR17:12:23:19,02MAR17:12:23:19,0,NONE,DATA,2,---,---,CHAR,NO,1,6,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2011,"2011 PXs from UCB I, F, S and O Files",,DISCHARGE_DATE,1,4,4,Discharge Date,MMDDYY,10,0,,0,0,0,12,491685366,SPDE,02MAR17:12:23:19,02MAR17:12:23:19,0,NONE,DATA,2,---,---,CHAR,NO,1,,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2011,"2011 PXs from UCB I, F, S and O Files",,ENCOUNTERID,2,15,2,Encounter ID,,0,0,,0,0,0,52,491685366,SPDE,02MAR17:12:23:19,02MAR17:12:23:19,0,NONE,DATA,2,---,---,CHAR,NO,1,5,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2011,"2011 PXs from UCB I, F, S and O Files",,END_DATE,1,4,6,Ending Date of Service,MMDDYY,10,0,,0,0,0,20,491685366,SPDE,02MAR17:12:23:19,02MAR17:12:23:19,0,NONE,DATA,2,---,---,CHAR,NO,1,,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2011,"2011 PXs from UCB I, F, S and O Files",,FACILITY_ID,2,16,10,Facility ID,,0,0,,0,0,0,80,491685366,SPDE,02MAR17:12:23:19,02MAR17:12:23:19,0,NONE,DATA,2,---,---,CHAR,NO,1,7,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2011,"2011 PXs from UCB I, F, S and O Files",,FACILITY_TYPE,2,3,11,Place of Service,,0,0,,0,0,0,96,491685366,SPDE,02MAR17:12:23:19,02MAR17:12:23:19,0,NONE,DATA,2,---,---,CHAR,NO,1,8,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2011,"2011 PXs from UCB I, F, S and O Files",,PATID,2,20,1,Unique Patient Identification Number,,0,0,,0,0,0,32,491685366,SPDE,02MAR17:12:23:19,02MAR17:12:23:19,0,SIMPLE,DATA,2,---,---,CHAR,NO,1,1,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2011,"2011 PXs from UCB I, F, S and O Files",,PPX,2,1,15,,,0,0,,0,0,0,104,491685366,SPDE,02MAR17:12:23:19,02MAR17:12:23:19,0,NONE,DATA,2,---,---,CHAR,NO,1,12,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2011,"2011 PXs from UCB I, F, S and O Files",,PX,2,11,9,Procedure Code,,0,0,,0,0,0,69,491685366,SPDE,02MAR17:12:23:19,02MAR17:12:23:19,0,NONE,DATA,2,---,---,CHAR,NO,1,4,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2011,"2011 PXs from UCB I, F, S and O Files",,PX_AMT,1,4,12,Count of Procedure Performed,BEST,12,0,,0,0,0,28,491685366,SPDE,02MAR17:12:23:19,02MAR17:12:23:19,0,NONE,DATA,2,---,---,CHAR,NO,1,9,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2011,"2011 PXs from UCB I, F, S and O Files",,PX_DATE,1,4,7,Procedure Date,MMDDYY,10,0,,0,0,0,24,491685366,SPDE,02MAR17:12:23:19,02MAR17:12:23:19,0,SIMPLE,DATA,2,---,---,CHAR,NO,1,2,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2011,"2011 PXs from UCB I, F, S and O Files",,PX_PAID,1,8,13,Procedure Paid Amount,BEST,12,0,,0,0,0,0,491685366,SPDE,02MAR17:12:23:19,02MAR17:12:23:19,0,NONE,DATA,2,---,---,CHAR,NO,1,10,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2011,"2011 PXs from UCB I, F, S and O Files",,PX_TYPE,2,2,8,Procedure Code Type,,0,0,,0,0,0,67,491685366,SPDE,02MAR17:12:23:19,02MAR17:12:23:19,0,NONE,DATA,2,---,---,CHAR,NO,1,3,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2011,"2011 PXs from UCB I, F, S and O Files",,SOURCE,2,5,14,Data Source,,0,0,,0,0,0,99,491685366,SPDE,02MAR17:12:23:19,02MAR17:12:23:19,0,NONE,DATA,2,---,---,CHAR,NO,1,11,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2012,"2012 PXs from UCB I, F, S and O Files",,ADMIT_DATE,1,4,3,Admission Date,MMDDYY,10,0,,0,0,0,8,578756109,SPDE,02MAR17:13:10:09,02MAR17:13:10:09,0,NONE,DATA,2,---,---,CHAR,NO,1,,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2012,"2012 PXs from UCB I, F, S and O Files",,BEGIN_DATE,1,4,5,Beginning Date of Service,MMDDYY,10,0,,0,0,0,16,578756109,SPDE,02MAR17:13:10:09,02MAR17:13:10:09,0,NONE,DATA,2,---,---,CHAR,NO,1,6,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2012,"2012 PXs from UCB I, F, S and O Files",,DISCHARGE_DATE,1,4,4,Discharge Date,MMDDYY,10,0,,0,0,0,12,578756109,SPDE,02MAR17:13:10:09,02MAR17:13:10:09,0,NONE,DATA,2,---,---,CHAR,NO,1,,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2012,"2012 PXs from UCB I, F, S and O Files",,ENCOUNTERID,2,15,2,Encounter ID,,0,0,,0,0,0,52,578756109,SPDE,02MAR17:13:10:09,02MAR17:13:10:09,0,NONE,DATA,2,---,---,CHAR,NO,1,5,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2012,"2012 PXs from UCB I, F, S and O Files",,END_DATE,1,4,6,Ending Date of Service,MMDDYY,10,0,,0,0,0,20,578756109,SPDE,02MAR17:13:10:09,02MAR17:13:10:09,0,NONE,DATA,2,---,---,CHAR,NO,1,,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2012,"2012 PXs from UCB I, F, S and O Files",,FACILITY_ID,2,16,10,Facility ID,,0,0,,0,0,0,80,578756109,SPDE,02MAR17:13:10:09,02MAR17:13:10:09,0,NONE,DATA,2,---,---,CHAR,NO,1,7,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2012,"2012 PXs from UCB I, F, S and O Files",,FACILITY_TYPE,2,3,11,Place of Service,,0,0,,0,0,0,96,578756109,SPDE,02MAR17:13:10:09,02MAR17:13:10:09,0,NONE,DATA,2,---,---,CHAR,NO,1,8,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2012,"2012 PXs from UCB I, F, S and O Files",,PATID,2,20,1,Unique Patient Identification Number,,0,0,,0,0,0,32,578756109,SPDE,02MAR17:13:10:09,02MAR17:13:10:09,0,SIMPLE,DATA,2,---,---,CHAR,NO,1,1,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2012,"2012 PXs from UCB I, F, S and O Files",,PPX,2,1,15,,,0,0,,0,0,0,104,578756109,SPDE,02MAR17:13:10:09,02MAR17:13:10:09,0,NONE,DATA,2,---,---,CHAR,NO,1,12,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2012,"2012 PXs from UCB I, F, S and O Files",,PX,2,11,9,Procedure Code,,0,0,,0,0,0,69,578756109,SPDE,02MAR17:13:10:09,02MAR17:13:10:09,0,NONE,DATA,2,---,---,CHAR,NO,1,4,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2012,"2012 PXs from UCB I, F, S and O Files",,PX_AMT,1,4,12,Count of Procedure Performed,BEST,12,0,,0,0,0,28,578756109,SPDE,02MAR17:13:10:09,02MAR17:13:10:09,0,NONE,DATA,2,---,---,CHAR,NO,1,9,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2012,"2012 PXs from UCB I, F, S and O Files",,PX_DATE,1,4,7,Procedure Date,MMDDYY,10,0,,0,0,0,24,578756109,SPDE,02MAR17:13:10:09,02MAR17:13:10:09,0,SIMPLE,DATA,2,---,---,CHAR,NO,1,2,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2012,"2012 PXs from UCB I, F, S and O Files",,PX_PAID,1,8,13,Procedure Paid Amount,BEST,12,0,,0,0,0,0,578756109,SPDE,02MAR17:13:10:09,02MAR17:13:10:09,0,NONE,DATA,2,---,---,CHAR,NO,1,10,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2012,"2012 PXs from UCB I, F, S and O Files",,PX_TYPE,2,2,8,Procedure Code Type,,0,0,,0,0,0,67,578756109,SPDE,02MAR17:13:10:09,02MAR17:13:10:09,0,NONE,DATA,2,---,---,CHAR,NO,1,3,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2012,"2012 PXs from UCB I, F, S and O Files",,SOURCE,2,5,14,Data Source,,0,0,,0,0,0,99,578756109,SPDE,02MAR17:13:10:09,02MAR17:13:10:09,0,NONE,DATA,2,---,---,CHAR,NO,1,11,ANSI,,NO,YES,NO,YES,0,,,YES
UCBSTD,PX_2013,"2013 PXs from UCB I, F, S and O Files",,ADMIT_DATE,1,4,3,Admission Date,MMDDYY,10,0,,0,0,0,8,524982991,SPDE,02MAR17:13:42:45,02MAR17:13:42:45,0,NONE,DATA,2,---,---,CHAR,NO,1,,ANSI,,NO,YES,NO,YES,0,,,YES
