LIBNAME,MEMNAME,MEMLABEL,TYPEMEM,NAME,TYPE,LENGTH,VARNUM,LABEL,FORMAT,FORMATL,FORMATD,INFORMAT,INFORML,INFORMD,JUST,NPOS,NOBS,ENGINE,CRDATE,MODATE,DELOBS,IDXUSAGE,MEMTYPE,IDXCOUNT,PROTECT,FLAGS,COMPRESS,REUSE,SORTED,SORTEDBY,CHARSET,COLLATE,NODUPKEY,NODUPREC,ENCRYPT,POINTOBS,GENMAX,GENNUM,GENNEXT,TRANSCOD
STDC5P,STD_DX_2011,,,ADMIT_DATE,1,4,8,,MMDDYY,10,0,,0,0,0,0,278487536,SPDE,30MAR17:12:14:40,30MAR17:12:14:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2011,,,ADMIT_TYPE,2,1,18,,,0,0,,0,0,0,112,278487536,SPDE,30MAR17:12:14:40,30MAR17:12:14:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2011,,,BEGIN_DATE,1,4,10,,MMDDYY,10,0,,0,0,0,8,278487536,SPDE,30MAR17:12:14:40,30MAR17:12:14:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2011,,,DISCHARGE_DATE,1,4,9,,MMDDYY,10,0,,0,0,0,4,278487536,SPDE,30MAR17:12:14:40,30MAR17:12:14:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2011,,,DISCHARGE_STATUS,2,2,15,,,0,0,,0,0,0,103,278487536,SPDE,30MAR17:12:14:40,30MAR17:12:14:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2011,,,DX,2,18,12,,,0,0,,0,0,0,81,278487536,SPDE,30MAR17:12:14:40,30MAR17:12:14:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2011,,,DX_TYPE,2,2,13,,,0,0,,0,0,0,99,278487536,SPDE,30MAR17:12:14:40,30MAR17:12:14:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2011,,,ENCOUNTERID,2,15,2,,,0,0,,0,0,0,36,278487536,SPDE,30MAR17:12:14:40,30MAR17:12:14:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2011,,,ENC_TYPE,2,2,17,,$,2,0,,0,0,0,110,278487536,SPDE,30MAR17:12:14:40,30MAR17:12:14:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2011,,,END_DATE,1,4,11,,MMDDYY,10,0,,0,0,0,12,278487536,SPDE,30MAR17:12:14:40,30MAR17:12:14:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2011,,,FACILITYID,2,10,6,,,0,0,,0,0,0,68,278487536,SPDE,30MAR17:12:14:40,30MAR17:12:14:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2011,,,FACILITY_TYPE,2,3,7,,$FACILITY_TYPE,0,0,,0,0,0,78,278487536,SPDE,30MAR17:12:14:40,30MAR17:12:14:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2011,,,PATID,2,20,1,,,0,0,,0,0,0,16,278487536,SPDE,30MAR17:12:14:40,30MAR17:12:14:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2011,,,PDX,2,2,14,,,0,0,,0,0,0,101,278487536,SPDE,30MAR17:12:14:40,30MAR17:12:14:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2011,,,POA,2,1,19,,,0,0,,0,0,0,113,278487536,SPDE,30MAR17:12:14:40,30MAR17:12:14:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2011,,,PROVIDERID,2,10,3,,,0,0,,0,0,0,51,278487536,SPDE,30MAR17:12:14:40,30MAR17:12:14:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2011,,,PROVIDERID_TYPE,2,4,4,,,0,0,,0,0,0,61,278487536,SPDE,30MAR17:12:14:40,30MAR17:12:14:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2011,,,PROV_TYPE,2,3,5,,,0,0,,0,0,0,65,278487536,SPDE,30MAR17:12:14:40,30MAR17:12:14:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2011,,,SOURCE,2,5,16,,,0,0,,0,0,0,105,278487536,SPDE,30MAR17:12:14:40,30MAR17:12:14:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2012,,,ADMIT_DATE,1,4,8,,MMDDYY,10,0,,0,0,0,0,281414428,SPDE,30MAR17:12:27:48,30MAR17:12:27:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2012,,,ADMIT_TYPE,2,1,18,,,0,0,,0,0,0,112,281414428,SPDE,30MAR17:12:27:48,30MAR17:12:27:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2012,,,BEGIN_DATE,1,4,10,,MMDDYY,10,0,,0,0,0,8,281414428,SPDE,30MAR17:12:27:48,30MAR17:12:27:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2012,,,DISCHARGE_DATE,1,4,9,,MMDDYY,10,0,,0,0,0,4,281414428,SPDE,30MAR17:12:27:48,30MAR17:12:27:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2012,,,DISCHARGE_STATUS,2,2,15,,,0,0,,0,0,0,103,281414428,SPDE,30MAR17:12:27:48,30MAR17:12:27:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2012,,,DX,2,18,12,,,0,0,,0,0,0,81,281414428,SPDE,30MAR17:12:27:48,30MAR17:12:27:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2012,,,DX_TYPE,2,2,13,,,0,0,,0,0,0,99,281414428,SPDE,30MAR17:12:27:48,30MAR17:12:27:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2012,,,ENCOUNTERID,2,15,2,,,0,0,,0,0,0,36,281414428,SPDE,30MAR17:12:27:48,30MAR17:12:27:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2012,,,ENC_TYPE,2,2,17,,$,2,0,,0,0,0,110,281414428,SPDE,30MAR17:12:27:48,30MAR17:12:27:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2012,,,END_DATE,1,4,11,,MMDDYY,10,0,,0,0,0,12,281414428,SPDE,30MAR17:12:27:48,30MAR17:12:27:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2012,,,FACILITYID,2,10,6,,,0,0,,0,0,0,68,281414428,SPDE,30MAR17:12:27:48,30MAR17:12:27:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2012,,,FACILITY_TYPE,2,3,7,,$FACILITY_TYPE,0,0,,0,0,0,78,281414428,SPDE,30MAR17:12:27:48,30MAR17:12:27:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2012,,,PATID,2,20,1,,,0,0,,0,0,0,16,281414428,SPDE,30MAR17:12:27:48,30MAR17:12:27:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2012,,,PDX,2,2,14,,,0,0,,0,0,0,101,281414428,SPDE,30MAR17:12:27:48,30MAR17:12:27:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2012,,,POA,2,1,19,,,0,0,,0,0,0,113,281414428,SPDE,30MAR17:12:27:48,30MAR17:12:27:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2012,,,PROVIDERID,2,10,3,,,0,0,,0,0,0,51,281414428,SPDE,30MAR17:12:27:48,30MAR17:12:27:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2012,,,PROVIDERID_TYPE,2,4,4,,,0,0,,0,0,0,61,281414428,SPDE,30MAR17:12:27:48,30MAR17:12:27:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2012,,,PROV_TYPE,2,3,5,,,0,0,,0,0,0,65,281414428,SPDE,30MAR17:12:27:48,30MAR17:12:27:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2012,,,SOURCE,2,5,16,,,0,0,,0,0,0,105,281414428,SPDE,30MAR17:12:27:48,30MAR17:12:27:48,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2013,,,ADMIT_DATE,1,4,8,,MMDDYY,10,0,,0,0,0,0,286101892,SPDE,30MAR17:12:41:05,30MAR17:12:41:05,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2013,,,ADMIT_TYPE,2,1,18,,,0,0,,0,0,0,112,286101892,SPDE,30MAR17:12:41:05,30MAR17:12:41:05,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2013,,,BEGIN_DATE,1,4,10,,MMDDYY,10,0,,0,0,0,8,286101892,SPDE,30MAR17:12:41:05,30MAR17:12:41:05,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2013,,,DISCHARGE_DATE,1,4,9,,MMDDYY,10,0,,0,0,0,4,286101892,SPDE,30MAR17:12:41:05,30MAR17:12:41:05,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2013,,,DISCHARGE_STATUS,2,2,15,,,0,0,,0,0,0,103,286101892,SPDE,30MAR17:12:41:05,30MAR17:12:41:05,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2013,,,DX,2,18,12,,,0,0,,0,0,0,81,286101892,SPDE,30MAR17:12:41:05,30MAR17:12:41:05,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2013,,,DX_TYPE,2,2,13,,,0,0,,0,0,0,99,286101892,SPDE,30MAR17:12:41:05,30MAR17:12:41:05,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2013,,,ENCOUNTERID,2,15,2,,,0,0,,0,0,0,36,286101892,SPDE,30MAR17:12:41:05,30MAR17:12:41:05,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2013,,,ENC_TYPE,2,2,17,,$,2,0,,0,0,0,110,286101892,SPDE,30MAR17:12:41:05,30MAR17:12:41:05,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2013,,,END_DATE,1,4,11,,MMDDYY,10,0,,0,0,0,12,286101892,SPDE,30MAR17:12:41:05,30MAR17:12:41:05,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2013,,,FACILITYID,2,10,6,,,0,0,,0,0,0,68,286101892,SPDE,30MAR17:12:41:05,30MAR17:12:41:05,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2013,,,FACILITY_TYPE,2,3,7,,$FACILITY_TYPE,0,0,,0,0,0,78,286101892,SPDE,30MAR17:12:41:05,30MAR17:12:41:05,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2013,,,PATID,2,20,1,,,0,0,,0,0,0,16,286101892,SPDE,30MAR17:12:41:05,30MAR17:12:41:05,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2013,,,PDX,2,2,14,,,0,0,,0,0,0,101,286101892,SPDE,30MAR17:12:41:05,30MAR17:12:41:05,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2013,,,POA,2,1,19,,,0,0,,0,0,0,113,286101892,SPDE,30MAR17:12:41:05,30MAR17:12:41:05,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2013,,,PROVIDERID,2,10,3,,,0,0,,0,0,0,51,286101892,SPDE,30MAR17:12:41:05,30MAR17:12:41:05,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2013,,,PROVIDERID_TYPE,2,4,4,,,0,0,,0,0,0,61,286101892,SPDE,30MAR17:12:41:05,30MAR17:12:41:05,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2013,,,PROV_TYPE,2,3,5,,,0,0,,0,0,0,65,286101892,SPDE,30MAR17:12:41:05,30MAR17:12:41:05,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2013,,,SOURCE,2,5,16,,,0,0,,0,0,0,105,286101892,SPDE,30MAR17:12:41:05,30MAR17:12:41:05,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2014,,,ADMIT_DATE,1,4,8,,MMDDYY,10,0,,0,0,0,0,289310055,SPDE,30MAR17:12:53:59,30MAR17:12:53:59,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2014,,,ADMIT_TYPE,2,1,18,,,0,0,,0,0,0,112,289310055,SPDE,30MAR17:12:53:59,30MAR17:12:53:59,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2014,,,BEGIN_DATE,1,4,10,,MMDDYY,10,0,,0,0,0,8,289310055,SPDE,30MAR17:12:53:59,30MAR17:12:53:59,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2014,,,DISCHARGE_DATE,1,4,9,,MMDDYY,10,0,,0,0,0,4,289310055,SPDE,30MAR17:12:53:59,30MAR17:12:53:59,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2014,,,DISCHARGE_STATUS,2,2,15,,,0,0,,0,0,0,103,289310055,SPDE,30MAR17:12:53:59,30MAR17:12:53:59,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2014,,,DX,2,18,12,,,0,0,,0,0,0,81,289310055,SPDE,30MAR17:12:53:59,30MAR17:12:53:59,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2014,,,DX_TYPE,2,2,13,,,0,0,,0,0,0,99,289310055,SPDE,30MAR17:12:53:59,30MAR17:12:53:59,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2014,,,ENCOUNTERID,2,15,2,,,0,0,,0,0,0,36,289310055,SPDE,30MAR17:12:53:59,30MAR17:12:53:59,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2014,,,ENC_TYPE,2,2,17,,$,2,0,,0,0,0,110,289310055,SPDE,30MAR17:12:53:59,30MAR17:12:53:59,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2014,,,END_DATE,1,4,11,,MMDDYY,10,0,,0,0,0,12,289310055,SPDE,30MAR17:12:53:59,30MAR17:12:53:59,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2014,,,FACILITYID,2,10,6,,,0,0,,0,0,0,68,289310055,SPDE,30MAR17:12:53:59,30MAR17:12:53:59,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2014,,,FACILITY_TYPE,2,3,7,,$FACILITY_TYPE,0,0,,0,0,0,78,289310055,SPDE,30MAR17:12:53:59,30MAR17:12:53:59,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2014,,,PATID,2,20,1,,,0,0,,0,0,0,16,289310055,SPDE,30MAR17:12:53:59,30MAR17:12:53:59,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2014,,,PDX,2,2,14,,,0,0,,0,0,0,101,289310055,SPDE,30MAR17:12:53:59,30MAR17:12:53:59,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2014,,,POA,2,1,19,,,0,0,,0,0,0,113,289310055,SPDE,30MAR17:12:53:59,30MAR17:12:53:59,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2014,,,PROVIDERID,2,10,3,,,0,0,,0,0,0,51,289310055,SPDE,30MAR17:12:53:59,30MAR17:12:53:59,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2014,,,PROVIDERID_TYPE,2,4,4,,,0,0,,0,0,0,61,289310055,SPDE,30MAR17:12:53:59,30MAR17:12:53:59,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2014,,,PROV_TYPE,2,3,5,,,0,0,,0,0,0,65,289310055,SPDE,30MAR17:12:53:59,30MAR17:12:53:59,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_DX_2014,,,SOURCE,2,5,16,,,0,0,,0,0,0,105,289310055,SPDE,30MAR17:12:53:59,30MAR17:12:53:59,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_ENROLLMENT,,,ENR_END_DATE,1,4,3,,MMDDYY,10,0,,0,0,0,4,2975386,SPDE,26JAN17:17:51:03,26JAN17:17:51:03,0,NONE,DATA,0,---,---,NO,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_ENROLLMENT,,,ENR_START_DATE,1,4,2,,MMDDYY,10,0,,0,0,0,0,2975386,SPDE,26JAN17:17:51:03,26JAN17:17:51:03,0,NONE,DATA,0,---,---,NO,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_ENROLLMENT,,,MEDICAL,2,1,4,,,0,0,,0,0,0,28,2975386,SPDE,26JAN17:17:51:03,26JAN17:17:51:03,0,NONE,DATA,0,---,---,NO,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_ENROLLMENT,,,PATID,2,20,1,Unique Patient Identification Number,,0,0,,0,0,0,8,2975386,SPDE,26JAN17:17:51:03,26JAN17:17:51:03,0,NONE,DATA,0,---,---,NO,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_ENROLLMENT,,,PHARMACY,2,1,5,,,0,0,,0,0,0,29,2975386,SPDE,26JAN17:17:51:03,26JAN17:17:51:03,0,NONE,DATA,0,---,---,NO,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_PX_2006,,,ADMIT_DATE,1,4,5,,MMDDYY,10,0,,0,0,0,8,137802721,SPDE,30MAR17:11:29:32,30MAR17:11:29:32,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_PX_2006,,,BEGIN_DATE,1,4,7,,MMDDYY,10,0,,0,0,0,16,137802721,SPDE,30MAR17:11:29:32,30MAR17:11:29:32,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_PX_2006,,,DISCHARGE_DATE,1,4,6,,MMDDYY,10,0,,0,0,0,12,137802721,SPDE,30MAR17:11:29:32,30MAR17:11:29:32,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_PX_2006,,,ENCOUNTERID,2,15,2,,,0,0,,0,0,0,48,137802721,SPDE,30MAR17:11:29:32,30MAR17:11:29:32,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_PX_2006,,,END_DATE,1,4,8,,MMDDYY,10,0,,0,0,0,20,137802721,SPDE,30MAR17:11:29:32,30MAR17:11:29:32,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_PX_2006,,,FACILITYID,2,10,3,,,0,0,,0,0,0,63,137802721,SPDE,30MAR17:11:29:32,30MAR17:11:29:32,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_PX_2006,,,FACILITY_TYPE,2,3,4,,$FACILITY_TYPE,0,0,,0,0,0,73,137802721,SPDE,30MAR17:11:29:32,30MAR17:11:29:32,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_PX_2006,,,PATID,2,20,1,,,0,0,,0,0,0,28,137802721,SPDE,30MAR17:11:29:32,30MAR17:11:29:32,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_PX_2006,,,PAYMENT,1,8,14,,,0,0,,0,0,0,0,137802721,SPDE,30MAR17:11:29:32,30MAR17:11:29:32,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_PX_2006,,,PPX,2,2,13,,,0,0,,0,0,0,92,137802721,SPDE,30MAR17:11:29:32,30MAR17:11:29:32,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_PX_2006,,,PX,2,11,10,,,0,0,,0,0,0,76,137802721,SPDE,30MAR17:11:29:32,30MAR17:11:29:32,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_PX_2006,,,PX_AMT,1,3,12,,,0,0,,0,0,0,89,137802721,SPDE,30MAR17:11:29:32,30MAR17:11:29:32,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_PX_2006,,,PX_DATE,1,4,9,,MMDDYY,10,0,,0,0,0,24,137802721,SPDE,30MAR17:11:29:32,30MAR17:11:29:32,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_PX_2006,,,PX_TYPE,2,2,11,,,0,0,,0,0,0,87,137802721,SPDE,30MAR17:11:29:32,30MAR17:11:29:32,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_PX_2006,,,SOURCE,2,5,15,,,0,0,,0,0,0,94,137802721,SPDE,30MAR17:11:29:32,30MAR17:11:29:32,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_PX_2007,,,ADMIT_DATE,1,4,5,,MMDDYY,10,0,,0,0,0,8,141996458,SPDE,30MAR17:11:39:40,30MAR17:11:39:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_PX_2007,,,BEGIN_DATE,1,4,7,,MMDDYY,10,0,,0,0,0,16,141996458,SPDE,30MAR17:11:39:40,30MAR17:11:39:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_PX_2007,,,DISCHARGE_DATE,1,4,6,,MMDDYY,10,0,,0,0,0,12,141996458,SPDE,30MAR17:11:39:40,30MAR17:11:39:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_PX_2007,,,ENCOUNTERID,2,15,2,,,0,0,,0,0,0,48,141996458,SPDE,30MAR17:11:39:40,30MAR17:11:39:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_PX_2007,,,END_DATE,1,4,8,,MMDDYY,10,0,,0,0,0,20,141996458,SPDE,30MAR17:11:39:40,30MAR17:11:39:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_PX_2007,,,FACILITYID,2,10,3,,,0,0,,0,0,0,63,141996458,SPDE,30MAR17:11:39:40,30MAR17:11:39:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_PX_2007,,,FACILITY_TYPE,2,3,4,,$FACILITY_TYPE,0,0,,0,0,0,73,141996458,SPDE,30MAR17:11:39:40,30MAR17:11:39:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_PX_2007,,,PATID,2,20,1,,,0,0,,0,0,0,28,141996458,SPDE,30MAR17:11:39:40,30MAR17:11:39:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_PX_2007,,,PAYMENT,1,8,14,,,0,0,,0,0,0,0,141996458,SPDE,30MAR17:11:39:40,30MAR17:11:39:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_PX_2007,,,PPX,2,2,13,,,0,0,,0,0,0,92,141996458,SPDE,30MAR17:11:39:40,30MAR17:11:39:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
STDC5P,STD_PX_2007,,,PX,2,11,10,,,0,0,,0,0,0,76,141996458,SPDE,30MAR17:11:39:40,30MAR17:11:39:40,0,NONE,DATA,0,---,---,BINARY,NO,,,,,NO,NO,NO,YES,0,,,YES
